Paid Price,Postcode,Type,LSOA,total_floor_area_m2,Employment,Health,Crime,Income,Education,Address
710000,BA5 2LN,D,E01029083,134,29148,30060,32853,58029,43.2,6 CHERRY ORCHARD DRIVE
295000,BA5 2QR,S,E01029083,69,29148,30060,32853,58029,43.2,31 ASH CLOSE
297000,BA5 2XT,S,E01029082,65,24604,29448,29482,46480,43.2,17 MANNING CLOSE
170000,BA5 3NN,T,E01029084,44,14815,21006,27798,57578,43.2,41 JOHNSON CLOSE
200000,BA6 8AG,F,E01029051,66,13224,23107,16059,43193,43.2,50 TOR VIEW AVENUE
240000,BA6 8BE,T,E01029051,57,13224,23107,16059,43193,43.2,59A BERE LANE
320000,BA6 8DN,D,E01029051,115,13224,23107,16059,43193,43.2,12 READ MEAD
442000,BA6 8DU,D,E01029051,136,13224,23107,16059,43193,43.2,10 BARN GREEN
345000,EN2 7HW,F,E01001470,70,20306,30951,21075,94715,47.5,28 ENFIELD ROAD
760000,EN2 7QE,D,E01001470,115,20306,30951,21075,94715,47.5,64 CHASE RIDINGS
270000,EN2 8HJ,F,E01001471,57,14625,29003,23758,79195,47.5,34 WOODRIDGE CLOSE
252000,EN2 8LN,F,E01001471,42,14625,29003,23758,79195,47.5,189 DUNRAVEN DRIVE
420000,BA6 8EG,D,E01032627,121,6316,18023,8039,43193,43.2,SUMMERFIELD WINDMILL HILL ROAD
210000,BA6 8HU,D,E01032627,40,6316,18023,8039,43193,43.2,50 ROWLEY ROAD
515000,EN2 8BQ,S,E01001472,81,20117,28427,21088,79195,47.5,77 MONKS ROAD
795000,EN2 8DH,S,E01001472,98,20117,28427,21088,79195,47.5,20 CHASE COURT GARDENS
1375000,EN2 7DD,D,E01001473,189,17256,25077,22779,94715,47.5,41 OLD PARK ROAD SOUTH
570000,EN2 7RL,T,E01001473,84,17256,25077,22779,94715,47.5,34 ROUNDHILL DRIVE
320000,BA6 9AG,D,E01029050,110,9184,16084,16993,43193,43.2,110 WELLS ROAD
260000,BA6 9BW,T,E01029050,92,9184,16084,16993,43193,43.2,2A FERRYMAN ROAD
488000,BA6 9GD,D,E01029050,155,9184,16084,16993,43193,43.2,61 SHARPHAM ROAD
488000,BA6 9GD,D,E01029050,155,9184,16084,16993,43193,43.2,55 SHARPHAM ROAD
307500,EN2 7BD,F,E01001474,48,18165,28161,26282,79195,47.5,27 MILLERS GREEN CLOSE
970000,EN2 8QL,S,E01001474,164,18165,28161,26282,79195,47.5,9B RIDGEMOUNT GARDENS
850000,EN2 7LY,S,E01001475,138,30643,32800,28449,94715,47.5,33 BRANTWOOD GARDENS
765000,EN2 7PJ,D,E01001475,92,30643,32800,28449,94715,47.5,16 CLIFTON GARDENS
267500,BA6 9EY,T,E01029047,82,11208,14746,6895,52650,43.2,38 BENEDICT STREET
285000,BA6 9NQ,T,E01029047,119,11208,14746,6895,52650,43.2,107 BENEDICT STREET
123000,BA6 9QG,F,E01029047,67,11208,14746,6895,52650,43.2,1 COACHMANS YARD
123000,BA6 9QG,F,E01029047,67,11208,14746,6895,52650,43.2,24 COACHMANS YARD
123000,BA6 9QG,F,E01029047,67,11208,14746,6895,52650,43.2,17 COACHMANS YARD
360000,BA6 9JG,T,E01029046,107,2033,4847,1222,43193,43.2,34 NORBINS ROAD
214000,BA7 7EG,T,E01029168,59,17652,24140,20186,56379,43.2,3 PARK PLACE
265000,BA7 7EH,T,E01029168,79,17652,24140,20186,56379,43.2,10 PARK STREET
270000,BA7 7LU,S,E01029168,62,17652,24140,20186,56379,43.2,9 MULLINS WAY
277000,BA8 0HJ,S,E01029156,108,17752,23357,25980,53609,43.2,5 THE HAMLET
320000,BA9 9EZ,D,E01029228,83,17603,25551,16415,50458,43.2,2 ELM DRIVE
325000,BA9 9HU,S,E01029228,162,17603,25551,16415,50458,43.2,22 COMMON ROAD
220000,BA9 9SF,T,E01029228,55,17603,25551,16415,50458,43.2,22 VALE VIEW GARDENS
225000,BA9 9SQ,T,E01029228,68,17603,25551,16415,50458,43.2,5 MAPLE CLOSE
165000,BA9 9QB,T,E01029227,36,15755,25088,17860,50458,43.2,25 SAUNTERS CLOSE
50000,BB1 1RN,T,E01012630,89,8318,9996,16112,36955,44.5,91 DICKENS STREET
100000,BB1 1SL,T,E01012573,94,6834,9877,19649,36955,44.5,79 LAMBETH STREET
205000,BB1 2AY,S,E01012640,77,5106,5985,3319,35715,44.5,4 HEANING AVENUE
103000,BB1 2BA,S,E01012640,65,5106,5985,3319,35715,44.5,6 MOORSIDE AVENUE
103000,BB1 2BA,S,E01012640,65,5106,5985,3319,35715,44.5,22 MOORSIDE AVENUE
110000,BB1 2BX,T,E01012640,75,5106,5985,3319,35715,44.5,14 ST IVES ROAD
158000,BB1 2DR,S,E01025080,64,19895,14310,14662,41356,41.2,58 MOUNT ST JAMES
180000,BB1 2DW,S,E01025079,70,18247,12925,24586,41356,41.2,40 OXFORD DRIVE
185000,BB1 3LY,S,E01025079,96,18247,12925,24586,41356,41.2,45 BRANTWOOD AVENUE
185000,BB1 3LY,S,E01025079,96,18247,12925,24586,41356,41.2,55 BRANTWOOD AVENUE
135000,BB1 2ET,S,E01012637,93,661,503,5999,35715,44.5,133 ARRAN AVENUE
210000,EN3 4DJ,F,E01001505,48,8159,13620,9783,60622,47.5,321A HIGH STREET
124000,BB1 2HY,T,E01012638,85,762,402,2138,35715,44.5,60 OBAN DRIVE
52500,BB1 2JN,F,E01012638,45,762,402,2138,35715,44.5,96 SKYE CRESCENT
455000,EN3 4RJ,T,E01001507,84,5136,14315,3460,60622,47.5,20 CLYDESDALE
455000,EN3 4RR,T,E01001507,67,5136,14315,3460,60622,47.5,47 GARFIELD ROAD
293000,EN3 4AP,F,E01001508,54,5664,15062,6409,60622,47.5,97 DERBY ROAD
195000,EN3 4FF,F,E01001508,58,5664,15062,6409,60622,47.5,75 POPPY DRIVE
375000,EN3 4HS,T,E01001508,69,5664,15062,6409,60622,47.5,20 KINGSWAY
110000,BB1 2RG,T,E01012632,84,7998,4568,12495,43236,44.5,3 BESANT CLOSE
470000,EN3 4UD,T,E01001509,120,3468,11817,7897,59349,47.5,9 CURZON AVENUE
300000,EN3 7AE,T,E01001509,98,3468,11817,7897,59349,47.5,199 NAGS HEAD ROAD
495000,EN1 1RD,T,E01001511,80,13067,22585,13256,71976,47.5,95 CLIVE ROAD
480000,EN1 1RF,T,E01001511,90,13067,22585,13256,71976,47.5,108 CLIVE ROAD
687500,EN1 1RH,T,E01001511,131,13067,22585,13256,71976,47.5,7 SOUTHBURY AVENUE
315000,EN1 1NJ,F,E01001512,61,11475,25476,11347,66344,47.5,45 EATON ROAD
495000,EN1 1NX,T,E01001512,89,11475,25476,11347,66344,47.5,43 BURLEIGH ROAD
426550,EN1 1QB,T,E01001512,80,11475,25476,11347,66344,47.5,42 HALSTEAD ROAD
615000,EN1 1QG,T,E01001512,131,11475,25476,11347,66344,47.5,72 FOTHERINGHAM ROAD
75500,BB1 5NG,T,E01012605,129,7042,7687,19506,39528,44.5,14 SEVEN TREES AVENUE
80000,BB1 8DW,T,E01012645,53,16304,14623,23784,43034,44.5,35B EAST PARK ROAD
535000,EN1 1EF,T,E01001514,101,11687,17505,18588,71976,47.5,57 MILLAIS ROAD
427000,EN1 1LD,T,E01001514,65,11687,17505,18588,71976,47.5,10 CHARLES STREET
190000,BB1 8JY,D,E01012583,70,23851,23184,28001,55927,44.5,6 TEAL CLOSE
247000,BB1 8LA,S,E01012583,84,23851,23184,28001,55927,44.5,90 LAMMACK ROAD
322500,BB1 8LB,S,E01012583,103,23851,23184,28001,55927,44.5,21 WILLOW TREES DRIVE
259950,BB2 7GR,D,E01012583,110,23851,23184,28001,55927,44.5,58 ENTWISTLE DRIVE
259950,BB2 7GR,D,E01012583,110,23851,23184,28001,55927,44.5,64 ENTWISTLE DRIVE
259950,BB2 7GR,D,E01012583,110,23851,23184,28001,55927,44.5,68 ENTWISTLE DRIVE
259950,BB2 7GR,D,E01012583,110,23851,23184,28001,55927,44.5,70 ENTWISTLE DRIVE
259950,BB2 7GR,D,E01012583,110,23851,23184,28001,55927,44.5,66 ENTWISTLE DRIVE
259950,BB2 7GR,D,E01012583,110,23851,23184,28001,55927,44.5,52 ENTWISTLE DRIVE
245000,EN1 4LB,T,E01001516,106,8471,17802,9443,64703,47.5,120 CARTERHATCH LANE
200000,BB1 8NA,S,E01012633,95,8626,7268,12148,46827,44.5,123 RAMSGREAVE DRIVE
155000,BB1 9QP,T,E01012633,119,8626,7268,12148,46827,44.5,8 ALDWYCH PLACE
650000,EN1 1NS,T,E01001518,119,13302,23500,9051,71976,47.5,25 SEAFORD ROAD
390000,BB1 8NR,D,E01012635,142,16004,14268,26346,46827,44.5,7 SWALLOWFIELDS
297000,BB1 9NS,S,E01012636,148,22789,20604,25174,46827,44.5,15 BELVEDERE ROAD
305000,BB1 9PQ,S,E01012636,128,22789,20604,25174,46827,44.5,17 WALDEN ROAD
305000,BB1 9PQ,S,E01012636,128,22789,20604,25174,46827,44.5,3 WALDEN ROAD
130000,BB1 9RR,S,E01012608,64,3452,4299,5154,46827,44.5,2 BERYL AVENUE
180000,BB1 9SX,S,E01012608,69,3452,4299,5154,46827,44.5,104 HIGHBANK
77000,BB1 9TF,T,E01012634,73,13254,14346,13284,46827,44.5,30 BRIAR ROAD
89000,BB2 1UN,T,E01012623,101,4774,5269,4229,34038,44.5,49 REDLAM
80000,BB2 2NG,T,E01012622,68,146,366,272,34038,44.5,136 STANSFELD STREET
125000,BB2 2NS,T,E01012622,80,146,366,272,34038,44.5,44 SANDON STREET
128000,BB2 2SW,T,E01012658,78,5802,5415,5964,38468,44.5,87 SELBORNE STREET
186000,BB2 6NE,D,E01012658,92,5802,5415,5964,38468,44.5,122 LIVINGSTONE ROAD
120000,BB2 6SS,T,E01012658,80,5802,5415,5964,38468,44.5,153 WENSLEY ROAD
125000,BB2 6SU,T,E01012658,99,5802,5415,5964,38468,44.5,253 WENSLEY ROAD
151000,BB2 3EJ,S,E01012604,65,9886,7778,13122,43236,44.5,1 WALNEY GARDENS
160000,BB2 3HG,S,E01012604,64,9886,7778,13122,43236,44.5,32 OLD BANK LANE
136500,BB2 3NZ,T,E01012596,82,2659,2000,829,34038,44.5,5 PARK LEE ROAD
65000,BB2 3PF,T,E01012596,91,2659,2000,829,34038,44.5,27 PRITCHARD STREET
62000,BB2 3RX,T,E01012596,73,2659,2000,829,34038,44.5,247 MOSLEY STREET
385000,EN2 6NL,F,E01001536,70,14849,23599,4222,80957,47.5,73D CHASE SIDE
85000,BB2 3SZ,T,E01012629,67,2639,1190,768,33545,44.5,8 DERHAM STREET
335000,EN1 3NN,F,E01001537,63,16749,20986,20587,64703,47.5,31 BICKNOLLER ROAD
330000,EN1 3NP,F,E01001537,59,16749,20986,20587,64703,47.5,16 BICKNOLLER ROAD
350000,EN1 3NW,F,E01001537,60,16749,20986,20587,64703,47.5,60 BICKNOLLER ROAD
136250,BB2 4AL,S,E01012595,94,2197,1072,851,34038,44.5,10 HAMILTON STREET
102000,BB2 4HW,T,E01012595,70.62,2197,1072,851,34038,44.5,59 KIRBY ROAD
90000,BB2 4JA,T,E01012595,89,2197,1072,851,34038,44.5,30 NUTTALL STREET
102000,BB2 4BQ,T,E01012624,69,1331,593,1085,34038,44.5,5 ST AIDANS AVENUE
560000,EN1 3DX,T,E01001538,105,27243,27379,28916,83132,47.5,46 CARNARVON AVENUE
125000,BB2 4DA,T,E01012625,89,3228,2884,3478,34038,44.5,27 SHORROCK LANE
290000,EN1 3LJ,F,E01001539,39,18554,27519,20297,83132,47.5,66 TENNISWOOD ROAD
80000,BB2 4DD,T,E01012625,72,3228,2884,3478,34038,44.5,105 BONSALL STREET
80000,BB2 4DD,T,E01012625,72,3228,2884,3478,34038,44.5,112 BONSALL STREET
510000,EN1 3RD,T,E01001539,69,18554,27519,20297,83132,47.5,4 KENILWORTH CRESCENT
67000,BB2 4DY,T,E01012624,74,1331,593,1085,34038,44.5,27 NEW WELLINGTON STREET
105000,BB2 4ES,T,E01012624,85,1331,593,1085,34038,44.5,10 SUFFOLK STREET
145000,BB2 4EY,S,E01012624,81,1331,593,1085,34038,44.5,160 ST AIDANS AVENUE
250000,BB2 4FH,S,E01012598,106,30623,25377,22768,53567,44.5,8 PARKES WAY
106000,BB2 4HA,T,E01012624,86,1331,593,1085,34038,44.5,106 NEW WELLINGTON STREET
173950,BB2 4FS,D,E01012598,73,30623,25377,22768,53567,44.5,9 WAGSTAFFE CLOSE
453014,EN2 0PU,T,E01001541,97,26392,24791,30058,80957,47.5,11 GORDON ROAD
75000,BB2 4HY,T,E01012593,88,10448,5680,2850,53567,44.5,425 BOLTON ROAD
500000,EN1 3HZ,T,E01001542,86,11570,22656,15470,80957,47.5,9 BODIAM CLOSE
370000,EN1 3TS,F,E01001544,59,20272,28595,21324,83132,47.5,2 CALDER CLOSE
65000,BB2 4NB,T,E01012593,81,10448,5680,2850,53567,44.5,157 LIVESEY BRANCH ROAD
375000,EN1 4NX,S,E01001545,114,2617,9914,9986,58599,47.5,140 ELSINGE ROAD
172000,BB2 4NJ,S,E01012594,96,794,676,526,39569,44.5,4 WINTERBURN ROAD
188000,EN3 6QU,F,E01001546,40,5259,14142,11601,63649,47.5,192 LARMANS ROAD
135000,BB2 4NR,S,E01012593,62,10448,5680,2850,53567,44.5,47 TIVERTON DRIVE
138000,BB2 4QB,S,E01012621,47,2487,1303,2536,39569,44.5,21 FULL VIEW
80000,BB2 4QL,T,E01012621,76,2487,1303,2536,39569,44.5,302 LIVESEY BRANCH ROAD
225000,EN1 4PW,F,E01001548,85,6536,15570,9716,58599,47.5,38 DENDRIDGE CLOSE
219950,BB2 4QT,S,E01012620,71,14339,8652,15284,39569,44.5,38 QUEENSWAY
417000,EN1 4QG,T,E01001548,116,6536,15570,9716,58599,47.5,1 BROOKSIDE GARDENS
170000,BB2 4SR,D,E01012619,97,623,527,1778,39569,44.5,99 GREEN LANE
435000,EN3 5RH,T,E01001548,79,6536,15570,9716,58599,47.5,24 WINNINGTON ROAD
147000,BB2 4TJ,T,E01012619,100,623,527,1778,39569,44.5,22 FOXSTONES CRESCENT
500000,EN3 5RJ,T,E01001548,83,6536,15570,9716,58599,47.5,76 WINNINGTON ROAD
190000,BB2 4TT,S,E01012620,118,14339,8652,15284,39569,44.5,163 SHORROCK LANE
190000,BB2 4TT,S,E01012620,118,14339,8652,15284,39569,44.5,146 SHORROCK LANE
410000,EN3 5RL,T,E01001548,69,6536,15570,9716,58599,47.5,85 WINNINGTON ROAD
355000,EN3 5QL,T,E01001550,61,6574,13118,14187,56427,47.5,78 ROEDEAN AVENUE
190000,BB2 4TZ,T,E01012618,94,16800,11250,13434,39569,44.5,8 DALBY LEA
407000,EN8 8HU,T,E01001551,80,3292,10216,3469,58599,47.5,7 BULLSMOOR CLOSE
200000,BB2 5AX,S,E01012612,62,23912,18107,28521,50755,44.5,119 BEECHWOOD DRIVE
200000,BB2 5DL,S,E01012609,65,26064,20098,27609,50755,44.5,83 ST MICHAELS CLOSE
257500,BB2 5DW,S,E01012609,98,26064,20098,27609,50755,44.5,22 LANGDALE ROAD
661411,EN3 6TL,D,E01001552,68,9631,22319,6724,63649,47.5,100 BULLSMOOR LANE
200000,BB2 5DX,S,E01012609,99,26064,20098,27609,50755,44.5,674 LIVESEY BRANCH ROAD
225000,BB2 5EL,T,E01012610,73,18595,13521,19217,50755,44.5,3 CORONATION AVENUE
195000,BB2 5ER,T,E01012611,117,22205,18880,13682,50755,44.5,617 PRESTON OLD ROAD
195000,BB2 5ER,T,E01012611,117,22205,18880,13682,50755,44.5,601 PRESTON OLD ROAD
215000,BB2 5FA,S,E01012609,67,26064,20098,27609,50755,44.5,1 DENTDALE CLOSE
389495,BB2 5GW,D,E01012620,152,14339,8652,15284,39569,44.5,24 SYCAMORE DRIVE
389495,BB2 5GW,D,E01012620,152,14339,8652,15284,39569,44.5,39 SYCAMORE DRIVE
389495,BB2 5GW,D,E01012620,152,14339,8652,15284,39569,44.5,3 SYCAMORE DRIVE
220000,BB2 5HU,S,E01012610,70,18595,13521,19217,50755,44.5,44 ST MARTINS DRIVE
200000,BB2 5LN,D,E01012613,115,27637,21136,25614,50755,44.5,7 ALASTAIRS PLACE
159950,BB2 5NA,T,E01012613,75,27637,21136,25614,50755,44.5,5 CHERRY TREE TERRACE
242500,BB2 5NN,S,E01012611,98,22205,18880,13682,50755,44.5,34 WOODLANDS AVENUE
242500,BB2 5NN,S,E01012611,98,22205,18880,13682,50755,44.5,40 WOODLANDS AVENUE
200000,BB2 6BG,F,E01012587,143,12571,10230,10783,55927,44.5,54A PRESTON NEW ROAD
180000,BB2 6HD,S,E01012587,198,12571,10230,10783,55927,44.5,1 GRANVILLE ROAD
170000,BB2 6JH,T,E01012582,143,27634,25023,26747,55927,44.5,67 REVIDGE ROAD
100000,BB2 6NS,T,E01012585,101,9713,3915,13073,38468,44.5,182 DOWNHAM STREET
265000,BB2 7AU,S,E01012582,102,27634,25023,26747,55927,44.5,1 RYBURN AVENUE
200000,BB2 7DA,S,E01012581,82,19930,17960,31353,55927,44.5,58 QUEBEC ROAD
225500,BB2 7DP,S,E01012581,92,19930,17960,31353,55927,44.5,115 QUEBEC ROAD
142000,BB3 0DE,T,E01012649,89.2,1454,324,3275,38368,44.5,1 ROBIN BANK ROAD
70000,BB3 0HE,T,E01012649,75,1454,324,3275,38368,44.5,125 RICHMOND TERRACE
80000,BB3 0HG,T,E01012650,81,3365,3724,2659,37095,44.5,58 NEWTON STREET
80000,BB3 0HG,T,E01012650,81,3365,3724,2659,37095,44.5,20 NEWTON STREET
130000,BB3 0HZ,T,E01012590,89,4958,2083,11207,40817,44.5,83 LYNWOOD AVENUE
160000,BB3 0JR,S,E01012591,84,2598,611,3213,40817,44.5,2 RIBBLE AVENUE
138000,BB3 1AP,T,E01012653,73,9251,6723,4177,38368,44.5,15 PRINCE STREET
163000,BB3 1DT,S,E01012648,71,6496,4718,3924,40817,44.5,21 HEYS LANE
55000,BB3 1ER,T,E01012589,71,3894,1715,2301,40817,44.5,3 GREENWAY STREET
85000,BB3 1HQ,T,E01012589,78,3894,1715,2301,40817,44.5,19 CLARENCE STREET
237500,BB3 1LA,S,E01012652,94,25140,19062,19837,40817,44.5,3 CARLEY STREET
200000,BB3 1LB,S,E01012652,91,25140,19062,19837,40817,44.5,2 AYSGARTH DRIVE
92500,BB3 1NP,T,E01012651,84,14303,9449,14214,38368,44.5,2 BARON STREET
142000,BB3 1NY,T,E01012651,91,14303,9449,14214,38368,44.5,42 BRIGHTON TERRACE
100000,BB3 1PD,T,E01012653,74,9251,6723,4177,38368,44.5,61 HARWOOD STREET
157500,BB3 2BR,S,E01012615,74,4075,2603,8225,46578,44.5,15 ST JOHNS AVENUE
90000,BB3 2BU,T,E01012617,96,8285,3877,9769,37095,44.5,24 STARKIE STREET
168000,BB3 2BW,S,E01012615,122,4075,2603,8225,46578,44.5,6 TURNCROFT ROAD
147000,BB3 2ER,T,E01012616,59,16376,9969,24618,46578,44.5,FERN COTTAGE CLOUGH STREET
145000,BB3 2HH,T,E01012616,69,16376,9969,24618,46578,44.5,9 GREENFIELD STREET
65000,BB3 2JJ,T,E01012661,72,12825,9001,7284,46578,44.5,13 PORTLAND STREET
88000,BB3 2JZ,T,E01012659,64,21135,12544,19484,46578,44.5,21 DEVON STREET
135000,BB3 2LB,T,E01012661,90,12825,9001,7284,46578,44.5,49 PARK ROAD
405000,BB3 2LG,D,E01012660,125,25399,19916,26372,46578,44.5,57 JACKS KEY DRIVE
82500,BB3 2LW,T,E01012661,68,12825,9001,7284,46578,44.5,15 SWAN STREET
145000,BB3 2PB,T,E01012659,89,21135,12544,19484,46578,44.5,35 RADFORD STREET
185000,BB3 2PL,D,E01012659,83,21135,12544,19484,46578,44.5,3 HILLHOUSES
460000,BB3 2SS,D,E01012653,170,9251,6723,4177,38368,44.5,3 GRANVILLE ROAD
174000,BB3 3BQ,S,E01012647,54.994,2791,1809,3893,37095,44.5,12 WINDERMERE DRIVE
101000,BB3 3DE,T,E01012650,118,3365,3724,2659,37095,44.5,37 RICHMOND TERRACE
74000,BB3 3DG,T,E01012650,75,3365,3724,2659,37095,44.5,20 PERRY STREET
210000,BB3 3EB,S,E01012646,116,1960,1735,2263,37095,44.5,77 ELLISON FOLD TERRACE
240000,BB3 3FB,D,E01012646,116,1960,1735,2263,37095,44.5,24 COULTHURST GARDENS
132000,BB3 3FN,S,E01012647,61,2791,1809,3893,37095,44.5,20 WESTALL GARDENS
301875,BB3 3GS,D,E01012614,132,20678,15973,27715,46578,44.5,31 SPRING VALE HEIGHTS
108000,BB3 3HZ,T,E01012654,100,5503,3537,1237,38368,44.5,19 HIGHER SOUTH STREET
108000,BB3 3HZ,T,E01012654,100,5503,3537,1237,38368,44.5,33 SOUTH STREET
215000,BB3 3LD,S,E01012614,98,20678,15973,27715,46578,44.5,25 POLE LANE
555000,BR7 6DW,S,E01001596,91,26268,25490,29856,84182,48.5,38 MAINRIDGE ROAD
240000,BB3 3PX,D,E01012614,84,20678,15973,27715,46578,44.5,48 ABBEY CRESCENT
420000,BB4 4AN,T,E01025377,155,31012,24481,31148,52090,42.6,630 HOLCOMBE ROAD
247000,BB4 4NF,T,E01025377,130,31012,24481,31148,52090,42.6,400 HOLCOMBE ROAD
247000,BB4 4NF,T,E01025377,130,31012,24481,31148,52090,42.6,401 HOLCOMBE ROAD
247000,BB4 4NF,T,E01025377,130,31012,24481,31148,52090,42.6,341 HOLCOMBE ROAD
315000,BB4 6EX,T,E01025384,137,17280,14293,25723,54106,42.6,4 CRABTREE TERRACE
540000,BB4 6JA,D,E01025384,161,17280,14293,25723,54106,42.6,33 HOLMESWOOD PARK
377500,BB4 6SA,D,E01025387,126,19678,16780,14440,45351,42.6,35 OAKLANDS DRIVE
410000,BB4 6SN,D,E01025387,124,19678,16780,14440,45351,42.6,18 BRYNBELLA DRIVE
497000,BB4 6SW,D,E01025387,232,19678,16780,14440,45351,42.6,16 LOWER CRIBDEN AVENUE
497000,BB4 6SW,D,E01025387,232,19678,16780,14440,45351,42.6,7 LOWER CRIBDEN AVENUE
245000,BB4 7UL,S,E01033281,81,6975,7830,5274,45351,42.6,18 BILBERRY PLACE
330000,BB4 8AS,S,E01025361,111,21208,14705,18190,53480,42.6,10 GOODSHAW LANE
230000,BB4 8ET,D,E01025355,77,30192,29630,26965,53480,42.6,8 LEE BROOK CLOSE
165000,BB4 8HF,T,E01025356,91,8598,8066,11071,45351,42.6,9 IVY GROVE
152000,BB4 8HN,T,E01025356,126,8598,8066,11071,45351,42.6,20 HOBSON STREET
165000,BB4 8JJ,T,E01025356,65,8598,8066,11071,45351,42.6,58 HOLLAND AVENUE
260000,BB4 8LA,T,E01025355,124,30192,29630,26965,53480,42.6,221 BURNLEY ROAD
277500,BB4 8LB,S,E01025355,55,30192,29630,26965,53480,42.6,204 HOLLIN WAY
282150,BB4 8ST,S,E01025387,88,19678,16780,14440,45351,42.6,55 BARNES AVENUE
145000,BB4 9BT,S,E01025391,62,6330,6257,9368,38638,42.6,76 BOOTH CRESCENT
145000,BB4 9BT,S,E01025391,62,6330,6257,9368,38638,42.6,31 BOOTH CRESCENT
132500,BB4 9BU,S,E01025391,61,6330,6257,9368,38638,42.6,96 BOOTH CRESCENT
430000,BB4 9LB,T,E01025394,232,10277,8468,11651,38638,42.6,500 BURNLEY ROAD EAST
280000,BB4 9PQ,T,E01025393,120,13782,14506,15491,53480,42.6,904 BURNLEY ROAD EAST
87000,BB5 0EX,T,E01025083,85,1513,1139,2492,34847,41.2,17 SPRING HILL ROAD
54000,BB5 0HF,T,E01025083,73,1513,1139,2492,34847,41.2,6 SPRING STREET
60000,BB5 0HU,T,E01025083,80,1513,1139,2492,34847,41.2,26 PRIMROSE STREET
105000,BB5 0SN,T,E01025042,131,2642,3502,6111,34847,41.2,44 HIGHER ANTLEY STREET
70000,BB5 1AW,T,E01025067,77,2185,2278,327,36818,41.2,85 DOWRY STREET
92000,BB5 1DL,T,E01025041,81,1707,719,1157,34847,41.2,14 DEVONSHIRE STREET
160000,BB5 2AF,T,E01025035,100,8322,6111,7934,43179,41.2,2 LIMEFIELD STREET
75000,BB5 2HQ,T,E01025036,68,496,240,128,43179,41.2,54 NELSON STREET
140000,BB5 2PG,S,E01025040,85,29687,21135,16747,43179,41.2,48 OAKWOOD ROAD
112500,BB5 2QB,T,E01025038,78,26873,14995,27501,43179,41.2,112 ASHWORTH STREET
112500,BB5 2QB,T,E01025038,78,26873,14995,27501,43179,41.2,130 ASHWORTH STREET
90000,BB5 2QG,T,E01025040,84,29687,21135,16747,43179,41.2,408 MANCHESTER ROAD
220000,BB5 2QR,S,E01025038,90,26873,14995,27501,43179,41.2,9 KEATS CLOSE
120000,BB5 2RT,T,E01025039,68,28838,21527,22504,43179,41.2,8 ALLIANCE STREET
150000,BB5 2SN,T,E01025395,89,14840,12066,16995,41620,42.6,13 RISING BRIDGE ROAD
183000,BB5 4BA,S,E01025058,58,4721,2726,5533,36818,41.2,151 QUEENS ROAD WEST
110000,BB5 4BQ,T,E01025058,90,4721,2726,5533,36818,41.2,173 QUEENS ROAD WEST
110000,BB5 4BS,T,E01025058,86,4721,2726,5533,36818,41.2,5 PANSY STREET SOUTH
249950,BB5 5AD,T,E01025059,191,7063,6193,7084,36818,41.2,227 WHALLEY ROAD
107000,BB5 5AH,T,E01025059,79,7063,6193,7084,36818,41.2,1A PILOT STREET
132000,BB5 5AS,T,E01025059,70,7063,6193,7084,36818,41.2,19 MOSS HALL ROAD
145000,BB5 5BP,T,E01025059,101,7063,6193,7084,36818,41.2,200 HAYWOOD ROAD
175000,BB5 5FQ,S,E01025059,70,7063,6193,7084,36818,41.2,69 HAMBLEDON MILL PARK
77000,BB5 6EQ,T,E01025067,82,2185,2278,327,36818,41.2,11 LODGE STREET
115000,BB5 6AX,T,E01025057,88,7900,7807,9502,36818,41.2,22 AITKEN STREET
137000,BB5 6BJ,T,E01025057,93,7900,7807,9502,36818,41.2,126 LIME ROAD
130000,BB5 6DB,S,E01025052,82,21870,19787,13932,36818,41.2,17 BALMORAL ROAD
121000,BB5 6LS,T,E01025053,77,15822,12545,17440,42394,41.2,48 STATION ROAD
120000,BB5 6NG,T,E01025053,84,15822,12545,17440,42394,41.2,5 STATION ROAD
55000,BB5 6PQ,T,E01025068,61,1309,662,692,36818,41.2,59 STANLEY STREET
82000,BB5 6QB,T,E01025068,70,1309,662,692,36818,41.2,132 AVENUE PARADE
83000,BB5 6QU,T,E01025068,89,1309,662,692,36818,41.2,152 WATER STREET
83000,BB5 6QU,T,E01025068,89,1309,662,692,36818,41.2,65 WATER STREET
140000,BB5 6TA,S,E01025069,95,6024,2705,8526,36818,41.2,11 CLARENDON STREET
312500,BB5 6UE,D,E01025051,124,3733,2574,7060,36818,41.2,1 WINTERLEY DRIVE
303000,BB5 6XL,D,E01025052,101,21870,19787,13932,36818,41.2,17 FOXWOOD CHASE
129950,BB7 1AH,F,E01025335,45,9138,8622,10186,43145,49.4,27 CANDLEMAKERS COURT
167500,BB7 1BU,T,E01025339,86,22098,24137,29732,43145,49.4,11 GEORGE STREET
170000,BB7 1BY,T,E01025338,75,20045,14962,10659,43145,49.4,11 FORT STREET
243000,BB7 1ER,T,E01025334,100,22766,29626,20382,47785,49.4,29 COPPERFIELD CLOSE
280000,BB7 1EU,S,E01025334,90,22766,29626,20382,47785,49.4,19 PEEL PARK AVENUE
480000,BB7 1GY,D,E01025334,83,22766,29626,20382,47785,49.4,23 PENDLEBROOK
149000,BB7 1HH,T,E01025334,53,22766,29626,20382,47785,49.4,4 ST JAMES STREET
